"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Equatorial Guinea","GNQ","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1015.39239501953","","1351.66162109375","","1307.94348144531","","1417.21166992188","","1769.95324707031","1793.70336914063","1887.82946777344","","","","2212.33276367188","2232.2890625","2643.85400390625","2715.9072265625","","",
"Grenada","GRD","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","536.059753417969","539.498352050781","646.901245117188","701.464477539063","","","","","","","","","","","","",
"Guatemala","GTM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4307193756104","24.0918502807617","33.8463897705078","38.2797203063965","38.4240989685059","24.639799118042","24.5858898162842","26.7425594329834","","","","",
"Guam","GUM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","285.129547119141","316.067596435547","303.028381347656","","","","","","","","","","","",
"Guyana","GUY","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2853.45931106369","2893.53564270072","2977.52003436741","3045.92116247956","3118.34136871776","3220.13665690434","3256.45942627895","3421.07227281127","3479.48832722825","3551.91726038655","3658.50851117549","3645.3512150733","3752.63008107301","3814.65424568455","3835.68013785307","3911.49524453865","3974.63830982964","","","","",
"Hong Kong SAR, China","HKG","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1039.53625488281","1184.30859375","1139.23461914063","1338.25048828125","1552.06127929688","1970.26110839844","2133.09399414063","2634.13842773438","2673.05810546875","2842.59838867188","2669.89501953125","2774.82177734375","2942.98901367188","2893.2978515625","2990.20336914063","3135.98828125","","","",
"Honduras","HND","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1054.37939453125","1239.36950683594","1529.33483886719","1509.82495117188","1949.615234375","1334.9912109375","1628.26147460938","1308.11486816406","1322.64538574219","1406.6650390625","1541.61303710938","1600.54541015625","1645.80639648438","1591.55834960938","1560.05981445313","1528.50390625","1437.31469726563","","",
"Haiti","HTI","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1007.07543945313","1081.73352050781","1140.82189941406","1226.84729003906","1409.02197265625","1438.41027832031","1471.75952148438","1496.82434082031","1473.13293457031","1572.70764160156","1741.03967285156","1728.01684570313","1841.06604003906","1999.41186523438","2131.08154296875","2304.47045898438","2393.67358398438","2522.845703125","2650.57836914063","","",
"IBRD only","IBD","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","516.992030836187","","464.087838629584","","499.887617780631","","","","","623.65493200154","","","","","683.112906272176","","","","","","",
"IDA & IBRD total","IBT","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","579.973180335465","","","","","628.357641711615","","","","","","",
"IDA total","IDA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212.649658203125","199.218185424805","","","","","","","","89.5267028808594","","","","","","","",
"IDA only","IDX","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152.48388671875","","115.631309509277","","110.050392150879","","","","","135.299697875977","","","","","156.638046264648","","","","","","",
"Not classified","INX","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1747.72058105469","1901.61499023438","2061.87353515625","2079.013671875","2216.79956054688","2293.62255859375","2362.7763671875","2484.29467773438","2672.47729492188","2756.38134765625","2834.69140625","2892.64575195313","3236.94873046875","3112.57641601563","3070.169921875","3281.74047851563","3421.90478515625","3605.94116210938","3732.0615234375","","",
"Iran, Islamic Rep.","IRN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","712.686767578125","","748.207397460938","712.216186523438","738.188659667969","","691.414001464844","","","","",
"Iraq","IRQ","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","370.7138671875","381.026489257813","401.993499755859","416.254211425781","425.47705078125","","","67.8700485229492","","",
"Iceland","ISL","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4915.3583984375","5132.283203125","5666.7958984375","","6546.330078125","","6614.35888671875","","7261.79052734375","7975.61865234375","7230.48974609375","7443.3173828125","7969.49755859375","","7034.544921875","","5993.04833984375","","","",
"Israel","ISR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7296.25341796875","8255.404296875","","","","",
"Italy","ITA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1338.91137695313","1151.625","1146.34143066406","1141.36437988281","1156.83947753906","1162.88269042969","1235.64587402344","1212.583984375","1234.17578125","1406.28405761719","1500.88073730469","1572.57873535156","1614.42236328125","1712.54418945313","1735.65625","1778.70458984375","1853.01354980469","1943.46948242188","2006.68469238281","","",
"Jamaica","JAM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordan","JOR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1966.96667480469","","","","","","","","","","","","","","","","","","",
"Japan","JPN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4947.04052734375","5001.5986328125","5211.65283203125","5251.07177734375","5151.125","5183.763671875","4934.94970703125","5156.09375","5156.828125","5360.19580078125","5386.994140625","5377.68896484375","5157.7666015625","5147.8359375","5152.63134765625","5160.20458984375","5083.74951171875","5201.31640625","5386.15380859375","","",
"Kazakhstan","KAZ","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","405.198455810547","375.220703125","347.426788330078","369.207214355469","384.431732177734","609.638122558594","734.054565429688","","","",
"Kenya","KEN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.5199890136719","","","230.731201171875","","","","","","",
"Kyrgyz Republic","KGZ","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5800590515137","","","","","","","","","","","","","","",
"Kiribati","KIR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2211.22680664063","2267.02880859375","2029.42712402344","2182.82934570313","2345.3525390625","2932.46264648438","3034.38696289063","3215.21142578125","3301.31420898438","3777.10668945313","4175.013671875","4603.83642578125","4867.8134765625","5000.85205078125","5380.275390625","5853.3291015625","6361.6015625","6456.6259765625","6899.0029296875","","",
"Kosovo","KSV","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197.478912353516","186.836837768555","175.916488647461","167.921752929688","168.842346191406","169.423889160156","170.802093505859","172.179489135742","169.640975952148","164.051193237305","185.929916381836","148.967391967773","139.52311706543","133.029449462891","126.883926391602","128.378295898438","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","328.94344499657","326.064947055561","352.776938904925","380.98534223474","428.922370585575","450.691113652735","440.821453721549","459.534360383364","465.942869633849","497.301521939045","515.663120490262","","","","","","",
"Lao PDR","LAO","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8114500045776","","","","","","","","","","","","","","",
"Lebanon","LBN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","328.511312142029","326.064947055561","352.936959649587","380.98534223474","428.922370585575","450.691113652735","440.821453721549","455.210512437318","460.916240758194","490.103546384742","509.193610847694","","","","","","",
"Least developed countries: UN classification","LDC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187.661270141602","","","","135.063583374023","","","","138.276092529297","","93.176139831543","","98.8493270874023","","105.933708190918","","","110.905586242676","","","",
"Lower middle income","LMC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","568.254690536133","","","","","618.486833133644","","","","","","",
"Lesotho","LSO","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.36439990997314","7.89981985092163","10.4600200653076","","","","","23.0102996826172","","5.85355997085571","","","","","",
"Late-demographic dividend","LTE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","772.305191080623","789.909445199342","729.563694744001","739.799432188879","793.614932453454","815.059910237375","822.747201679239","869.250255343745","909.774708675301","1003.38233105724","1056.82150273859","1143.68814921625","1226.90205093667","996.040414061316","1043.5876464366","1135.33740392095","1203.23253108692","1232.11484208959","1316.87970742723","","",
"Lithuania","LTU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2090.96533203125","2182.42016601563","2379.91259765625","2429.15234375","2230.68505859375","2334.54174804688","1842.88403320313","1939.50146484375","2178.4189453125","2284.2919921875","2414.13696289063","2593.81469726563","2619.10522460938","2676.17700195313","2753.58764648438","2732.37133789063","2659.70849609375","2887.162109375","2961.46655273438","","",
"Luxembourg","LUX","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3773.38598632813","","","4357.05029296875","4494.650390625","4864.0703125","4412.453125","4635.72119140625","4715.93310546875","4828.94970703125","5144.982421875","5444.294921875","4338.9130859375","4594.54736328125","4577.29736328125","","",
"Latvia","LVA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1154.86071777344","1072.03234863281","1058.95263671875","1096.67028808594","1608.27770996094","1491.16577148438","1489.59887695313","1400.55773925781","1472.79382324219","1473.36169433594","1789.3642578125","1914.45251464844","2038.04187011719","1710.19128417969","1863.65209960938","1912.62036132813","1916.45922851563","1801.81787109375","1884.02868652344","","",
"Macao SAR, China","MAC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260.906494140625","236.391723632813","325.898376464844","532.95068359375","635.4814453125","572.40771484375","396.939697265625","394.658508300781","575.176696777344","654.21435546875","615.165649414063","744.940063476563","928.253540039063","1053.40930175781","","",
"St. Martin (French part)","MAF","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","650.735290527344","643.764892578125","660.371337890625","","725.058837890625","851.900634765625","856.921447753906","","","","",
"Monaco","MCO","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","656.089660644531","654.04638671875","621.255920410156","604.876037597656","627.837158203125","713.422546386719","698.518249511719","663.241821289063","678.550354003906","671.451599121094","643.884155273438","651.959289550781","","",
"Madagascar","MDG","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4013795852661","14.8727502822876","15.2431201934814","50.6289596557617","47.0840492248535","47.2013282775879","47.7387008666992","48.0580101013184","47.7527809143066","48.3712005615234","46.6708183288574","45.375358581543","52.1358795166016","51.0174293518066","","","","","",
"Maldives","MDV","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206.837661743164","218.706344604492","209.088821411133","216.053527832031","216.207611083984","224.389923095703","294.871215820313","313.953582763672","366.938842773438","400.208099365234","325.579742431641","335.250213623047","327.372192382813","367.866973876953","311.839538574219","322.542205810547","","","","","",
"Marshall Islands","MHL","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","483.871399541269","","","","","585.784480304841","","","","","659.889277960779","","","","","","",
"Macedonia, FYR","MKD","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","621.526428222656","692.959838867188","678.216369628906","658.532043457031","613.380126953125","573.764770507813","549.662902832031","524.419616699219","544.815368652344","518.724365234375","505.9892578125","470.985260009766","433.722534179688","534.269287109375","446.645690917969","613.259765625","676.425048828125","838.446228027344","","",
"Mali","MLI","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.5426216125488","","","","29.1746292114258","","","","","","",
"Malta","MLT","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","695.388977050781","702.5224609375","1104.39575195313","1206.26354980469","1302.85180664063","1220.61352539063","1331.22705078125","1206.4228515625","1443.95043945313","1804.02099609375","2018.78747558594","2056.40356445313","2132.99243164063","","",
"Myanmar","MMR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.16837978363037","7.22431993484497","10.8264303207397","","11.909779548645","17.1904106140137","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","592.76454034075","","631.440733508701","","","","","","",
"Montenegro","MNE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","760.084533691406","","646.764282226563","673.285461425781","","",
"Mongolia","MNG","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5029096603394","","19.2999591827393","11.526650428772","37.5117301940918","","","","","","",
"Mauritania","MRT","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181.112335205078","","","","",
"Malawi","MWI","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0554695129395","","","49.5672798156738","","","","","","",
"Malaysia","MYS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.0838012695313","","152.785598754883","","274.243988037109","","293.2958984375","","500.137664794922","","369.123199462891","","600.958862304688","1070.39379882813","1467.07336425781","1653.38427734375","1793.54821777344","","2051.73583984375","","",
"North America","NAC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3116.00983751616","3213.68347954099","3365.33113697259","3425.17573954739","3479.34252302021","3560.2442306042","3637.777011689","3873.14939078808","3796.3544475367","3769.29018912967","3833.95118692108","3839.52409550416","3990.59821582943","4109.29278206908","3944.43663305212","4087.72006853506","4079.96618821244","","","","",
"Namibia","NAM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.36240005493164","8.6121301651001","7.98293018341064","8.15635013580322","7.4895601272583","","","","","","","","","","","",
"Nigeria","NGA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.5756301879883","","","","","","","","","",
"Nicaragua","NIC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.0310211181641","","","","","","","","","","","","","","","","","","","",
